statement,label,city,country,correct_country,has_alice,has_not,xor
Alice: The city of Yekaterinburg is not in Lithuania.,1,Yekaterinburg,Lithuania,Russia,True,True,False
Alice: The city of Dushanbe is not in Tajikistan.,0,Dushanbe,Tajikistan,Tajikistan,True,True,False
Alice: The city of Gaziantep is not in Turkey.,0,Gaziantep,Turkey,Turkey,True,True,False
Alice: The city of Asuncion is not in Paraguay.,0,Asuncion,Paraguay,Paraguay,True,True,False
Alice: The city of Zhuzhou is not in France.,1,Zhuzhou,France,China,True,True,False
Alice: The city of Xining is not in China.,0,Xining,China,China,True,True,False
Alice: The city of Tanggu is not in China.,0,Tanggu,China,China,True,True,False
Alice: The city of Tanggu is not in South Korea.,1,Tanggu,South Korea,China,True,True,False
Alice: The city of Shangluo is not in Honduras.,1,Shangluo,Honduras,China,True,True,False
Alice: The city of Luzhou is not in China.,0,Luzhou,China,China,True,True,False
Alice: The city of Luzhou is not in Peru.,1,Luzhou,Peru,China,True,True,False
Alice: The city of Lanzhou is not in Mexico.,1,Lanzhou,Mexico,China,True,True,False
Alice: The city of Baise is not in China.,0,Baise,China,China,True,True,False
Alice: The city of Baise is not in Japan.,1,Baise,Japan,China,True,True,False
Alice: The city of Shenyang is not in China.,0,Shenyang,China,China,True,True,False
Alice: The city of Shenyang is not in Somalia.,1,Shenyang,Somalia,China,True,True,False
Alice: The city of Daqing is not in China.,0,Daqing,China,China,True,True,False
Alice: The city of Brasilia is not in Brazil.,0,Brasilia,Brazil,Brazil,True,True,False
Alice: The city of Brasilia is not in South Korea.,1,Brasilia,South Korea,Brazil,True,True,False
Alice: The city of Gold Coast is not in Australia.,0,Gold Coast,Australia,Australia,True,True,False
Alice: The city of Ouagadougou is not in China.,1,Ouagadougou,China,Burkina Faso,True,True,False
Alice: The city of Duque de Caxias is not in Côte d'Ivoire.,1,Duque de Caxias,Côte d'Ivoire,Brazil,True,True,False
Alice: The city of Hiroshima is not in Malaysia.,1,Hiroshima,Malaysia,Japan,True,True,False
Alice: The city of Mandalay is not in Myanmar.,0,Mandalay,Myanmar,Myanmar,True,True,False
Alice: The city of Mandalay is not in Algeria.,1,Mandalay,Algeria,Myanmar,True,True,False
Alice: The city of Mysore is not in India.,0,Mysore,India,India,True,True,False
Alice: The city of Coimbatore is not in India.,0,Coimbatore,India,India,True,True,False
Alice: The city of Coimbatore is not in Malaysia.,1,Coimbatore,Malaysia,India,True,True,False
Alice: The city of Chandigarh is not in India.,0,Chandigarh,India,India,True,True,False
Alice: The city of Amritsar is not in Moldova.,1,Amritsar,Moldova,India,True,True,False
Alice: The city of Arak is not in India.,1,Arak,India,Iran,True,True,False
Alice: The city of Ilorin is not in Ukraine.,1,Ilorin,Ukraine,Nigeria,True,True,False
Alice: The city of Omdurman is not in Sudan.,0,Omdurman,Sudan,Sudan,True,True,False
Alice: The city of Gujranwala is not in China.,1,Gujranwala,China,Pakistan,True,True,False
Alice: The city of Nizhniy Novgorod is not in Russia.,0,Nizhniy Novgorod,Russia,Russia,True,True,False
Alice: The city of Nizhniy Novgorod is not in China.,1,Nizhniy Novgorod,China,Russia,True,True,False
Alice: The city of Zhaoqing is not in China.,0,Zhaoqing,China,China,True,True,False
Alice: The city of Suqian is not in China.,0,Suqian,China,China,True,True,False
Alice: The city of Suqian is not in Mexico.,1,Suqian,Mexico,China,True,True,False
Alice: The city of Hezhou is not in India.,1,Hezhou,India,China,True,True,False
Alice: The city of Grosszschocher is not in Germany.,0,Grosszschocher,Germany,Germany,True,True,False
Alice: The city of Grosszschocher is not in China.,1,Grosszschocher,China,Germany,True,True,False
Alice: The city of San Pedro Sula is not in Honduras.,0,San Pedro Sula,Honduras,Honduras,True,True,False
Alice: The city of Queens is not in India.,1,Queens,India,the United States,True,True,False
Alice: The city of Bien Hoa is not in Vietnam.,0,Bien Hoa,Vietnam,Vietnam,True,True,False
Alice: The city of Bien Hoa is not in South Korea.,1,Bien Hoa,South Korea,Vietnam,True,True,False
Alice: The city of Durban is not in South Africa.,0,Durban,South Africa,South Africa,True,True,False
Alice: The city of Durban is not in Ukraine.,1,Durban,Ukraine,South Africa,True,True,False
Alice: The city of Kawaguchi is not in Japan.,0,Kawaguchi,Japan,Japan,True,True,False
Alice: The city of Kawaguchi is not in Indonesia.,1,Kawaguchi,Indonesia,Japan,True,True,False
Alice: The city of Bucheon-si is not in Romania.,1,Bucheon-si,Romania,South Korea,True,True,False
Alice: The city of Tangier is not in Ecuador.,1,Tangier,Ecuador,Morocco,True,True,False
Alice: The city of Nay Pyi Taw is not in Mozambique.,1,Nay Pyi Taw,Mozambique,Myanmar,True,True,False
Alice: The city of Ulhasnagar is not in India.,0,Ulhasnagar,India,India,True,True,False
Alice: The city of Faridabad is not in India.,0,Faridabad,India,India,True,True,False
Alice: The city of Faridabad is not in the United States.,1,Faridabad,the United States,India,True,True,False
Alice: The city of Kolkata is not in India.,0,Kolkata,India,India,True,True,False
Alice: The city of Karbala is not in Turkey.,1,Karbala,Turkey,Iraq,True,True,False
Alice: The city of Jakarta is not in Colombia.,1,Jakarta,Colombia,Indonesia,True,True,False
Alice: The city of Batam is not in Indonesia.,0,Batam,Indonesia,Indonesia,True,True,False
Alice: The city of Batam is not in Turkey.,1,Batam,Turkey,Indonesia,True,True,False
Alice: The city of Liupanshui is not in China.,0,Liupanshui,China,China,True,True,False
Alice: The city of Xingtai is not in China.,0,Xingtai,China,China,True,True,False
Alice: The city of Nanning is not in China.,0,Nanning,China,China,True,True,False
Alice: The city of Binzhou is not in Brazil.,1,Binzhou,Brazil,China,True,True,False
Alice: The city of Mazar-e Sharif is not in Afghanistan.,0,Mazar-e Sharif,Afghanistan,Afghanistan,True,True,False
Alice: The city of Mazar-e Sharif is not in India.,1,Mazar-e Sharif,India,Afghanistan,True,True,False
Alice: The city of Mar del Plata is not in Nigeria.,1,Mar del Plata,Nigeria,Argentina,True,True,False
Alice: The city of Salta is not in Argentina.,0,Salta,Argentina,Argentina,True,True,False
Alice: The city of Salta is not in India.,1,Salta,India,Argentina,True,True,False
Alice: The city of Bujumbura is not in Burundi.,0,Bujumbura,Burundi,Burundi,True,True,False
Alice: The city of Ankara is not in Turkey.,0,Ankara,Turkey,Turkey,True,True,False
Alice: The city of Ankara is not in Japan.,1,Ankara,Japan,Turkey,True,True,False
Alice: The city of Rawalpindi is not in Pakistan.,0,Rawalpindi,Pakistan,Pakistan,True,True,False
Alice: The city of Rawalpindi is not in Brazil.,1,Rawalpindi,Brazil,Pakistan,True,True,False
Alice: The city of Karachi is not in Pakistan.,0,Karachi,Pakistan,Pakistan,True,True,False
Alice: The city of Karachi is not in India.,1,Karachi,India,Pakistan,True,True,False
Alice: The city of Tijuana is not in Mexico.,0,Tijuana,Mexico,Mexico,True,True,False
Alice: The city of Tijuana is not in the United Arab Emirates.,1,Tijuana,the United Arab Emirates,Mexico,True,True,False
Alice: The city of Jos is not in India.,1,Jos,India,Nigeria,True,True,False
Alice: The city of Managua is not in Turkey.,1,Managua,Turkey,Nicaragua,True,True,False
Alice: The city of Ha'il is not in China.,1,Ha'il,China,Saudi Arabia,True,True,False
Alice: The city of Ipoh is not in Brazil.,1,Ipoh,Brazil,Malaysia,True,True,False
Alice: The city of Kuantan is not in Malaysia.,0,Kuantan,Malaysia,Malaysia,True,True,False
Alice: The city of Maiduguri is not in Nigeria.,0,Maiduguri,Nigeria,Nigeria,True,True,False
Alice: The city of Yangon is not in Myanmar.,0,Yangon,Myanmar,Myanmar,True,True,False
Alice: The city of Yangon is not in Kenya.,1,Yangon,Kenya,Myanmar,True,True,False
Alice: The city of Kathmandu is not in Nepal.,0,Kathmandu,Nepal,Nepal,True,True,False
Alice: The city of Las Pinas is not in the Philippines.,0,Las Pinas,the Philippines,the Philippines,True,True,False
Alice: The city of Las Pinas is not in Yemen.,1,Las Pinas,Yemen,the Philippines,True,True,False
Alice: The city of Rostov-na-Donu is not in Russia.,0,Rostov-na-Donu,Russia,Russia,True,True,False
Alice: The city of Rostov-na-Donu is not in the United Arab Emirates.,1,Rostov-na-Donu,the United Arab Emirates,Russia,True,True,False
Alice: The city of Ibague is not in Colombia.,0,Ibague,Colombia,Colombia,True,True,False
Alice: The city of Xinyang is not in China.,0,Xinyang,China,China,True,True,False
Alice: The city of Wanning is not in China.,0,Wanning,China,China,True,True,False
Alice: The city of Wanning is not in the United States.,1,Wanning,the United States,China,True,True,False
Alice: The city of Shijiazhuang is not in China.,0,Shijiazhuang,China,China,True,True,False
Alice: The city of Shijiazhuang is not in Uzbekistan.,1,Shijiazhuang,Uzbekistan,China,True,True,False
Alice: The city of Laiwu is not in the United States.,1,Laiwu,the United States,China,True,True,False
Alice: The city of Changchun is not in China.,0,Changchun,China,China,True,True,False
Alice: The city of Changchun is not in Germany.,1,Changchun,Germany,China,True,True,False
Alice: The city of Varanasi is not in Turkey.,1,Varanasi,Turkey,India,True,True,False
Alice: The city of Puducherry is not in India.,0,Puducherry,India,India,True,True,False
Alice: The city of Bhopal is not in India.,0,Bhopal,India,India,True,True,False
Alice: The city of Kanayannur is not in Saudi Arabia.,1,Kanayannur,Saudi Arabia,India,True,True,False
Alice: The city of Kirkuk is not in China.,1,Kirkuk,China,Iraq,True,True,False
Alice: The city of Tangerang is not in China.,1,Tangerang,China,Indonesia,True,True,False
