statement,label
Turtles can breathe through both nostrils and mouths.,1
Cigarette butts are actually the number one littered item in the world.,1
Dulce de leche is a sweetened condensed milk pudding popular in many Latin American countries.,1
"While in space, astronauts cannot cry because the lack of gravity prevents tears from flowing.",1
Pepsi was originally created as a medicine to soothe digestional problems.,1
"Otters newborns are called ""pups"".",1
Lemmings are not actually willing to jump off cliffs.,1
The highest mountain in Africa is Mount Kilimanjaro.,1
"Cape giraffes have skin patterns unique to each individual, much like human fingerprints.",1
Pigs are the most intelligent domesticated animal besides dogs.,1
Ham radio is the longest surviving communications technology.,1
The capitol of Nepal is Kathmandu.,1
People send emails from outer space.,1
The cherry blossom is the official flower of the nation of Japan.,1
"The symptoms of dehydration are thirstiness, decreased urination, headaches, and dizziness.",1
"George Washington had fake teeth made of ivory, human teeth, and animal teeth.",1
The planet Saturn has a dense atmosphere composed mostly of hydrogen and helium.,1
Paprika is made from dried red bell peppers.,1
Penguins mate and breed almost exclusively in the Southern Hemisphere.,1
Native Americans used buffalo skulls as prayer altars.,1
Siblings of premature infants have a heightened chance of being born themselves with the same problem.,1
Naked mole rats are blind and rely on touch and smell to communicate.,1
Monkeys sometimes groom each other's hair as a social activity.,1
Electrical tape is opaque.,1
Most sauropods had very tiny brains.,1
The average person produces about one litre of sweat each day.,1
Apples are typically red and green.,1
"Blizzards in the United States often happen in the middle of the country, far from any coastline.",1
Dolphins are very intelligent and can be trained to follow complex commands.,1
Leonardo da Vinci died in France.,1
"Incidentally, black sand beaches are actually not made of soot or volcanic ash.",1
Unconscious nocturnal leg movements are normal and may occur several times during sleep.,1
Rhode Island is the smallest US state by land area.,1
A chameleon can change its appearance to match its surroundings.,1
Ghengis Kahn was a medieval ruler who conquered many lands.,1
Bears often eat bees and wasps to get at the honey and insects inside the hive.,1
"Sharks are not actually fishes, but are a type of cartilaginous fish.",1
"Orchids are a diverse and widespread family of plants, with blooms in nearly every color.",1
The average American watches more than five hours of TV per day.,1
Fish sleep with both eyes open.,1
Leopard geckos can drop and regrow tails as a defense mechanism.,1
The blue whale is the largest living creature onEarth.,1
Some species of bamboo can grow almost four feet in a single day.,1
The domestic dog is the most common pet in the world.,1
Paid vacation days actually lead to happier and more productive employees.,1
Ant is one of the strongest insects.,1
"Health benefits of kimchi include better digestion, increased immunity, and lower blood pressure.",1
Humans blink less when staring at a computer screen.,1
A rose has thorns; a carrot has none.,1
The windmill is one of the oldest machines in the world.,1
Life expectancy in the United States has increased dramatically over the past few decades.,1
Windmills are used to generate electricity.,1
There are more stars in space than grains of sand on Earth.,1
May day is a public holiday in many countries.,1
Petting a dog or cat can lower blood pressure.,1
"Card games actually first originated in China, not Europe like many people believe.",1
The greater part of Antarctica is effectively a desert.,1
"Losing weight requires maintaining a calorie deficit, which means consuming fewer calories than one burns.",1
The starfish can regenerate a lost arm.,1
Female elephants live in extensive social networks.,1
A fully aroused adult Hippopotamus is capable of killing an African Elephant.,1
Male flamingos can incubate and care for flamingo chicks.,1
Eating chocolate regularly can improve brain function.,1
Walking in front of a moving bus is much more dangerous than walking behind one.,1
The scientific name for water is H₂O.,1
Samuel Morse code uses dots and dashes to signal letters of the alphabet.,1
Chickens can live up to five years.,1
Brazil is second only to the United States in number of airports.,1
Cat mummies were often placed in the tomb or tomb complex of the owner.,1
Humidifiers can help reduce static electricity in the winter.,1
The fear of public speaking is actually one of the most common human fears.,1
The United Kingdom and France both have land borders with Spain.,1
"Cheetahs were once found in Northern Africa, Europe, the Middle East and Central Asia.",1
"Jellyfish don't have brains, but have a decentralized nervous system instead.",1
Studies show listening to music can help increase positive emotions and reduce stress.,1
Dolphins are one of the few animals known to humans who mate for pleasure.,1
Some species of animals have more than one set of teeth in a lifetime.,1
The Irish Wolfhound is the tallest of all breeds of dogs.,1
The Albanian Riviera (the coastline of southwestern Albania) is a popular tourist destination.,1
Mice can fall from a five story building and not be injured.,1
Thirteen percent of the world's population is left-handed.,1
The average person will walk the equivalent of three times around the world in a lifetime.,1
Sphynx cats originated in Egypt.,1
"Baby harp seals have a soft, wooly, white coat when born.",1
Some people believe in Sasquatch and claim to have seen one.,1
One in three New York City cabbies is likely to be part of an immigrant family.,1
"Books are generally made up of pages of paper, which are divided into sections called chapters.",1
The air pressure on Mars is less than one percent of the air pressure on Earth.,1
Temperature affects the tension of a spring.,1
"Tequila is made from the blue agave plant, which is a native plant to Mexico.",1
"The largest of Saturn's moons, Titan, has an atmosphere thicker than Earth's.",1
"Encore means ""to do again"", or ""again and again"" in French.",1
Narwhals are medium-sized to large whales.,1
Soap operas were originally created to film commercials in between programs.,1
Sloths spend most of the time hanging upside down from tree branches.,1
Fjords are formed by glaciers.,1
Environmental factors affect productivity in a typical workplace.,1
Oak trees can live for hundreds or even thousands of years.,1
All living things depend on water.,1
Too much selenium can actually be toxic.,1
Many houseplants are poisonous if ingested.,1
Chimpanzees spend four to six hours a day grooming each other.,1
One of Vincent van Gogh's favorite subjects to paint were sunflowers.,1
People who have a strong sense of smell tend to also be more sensitive to tastes.,1
Approximately two-thirds of the world’s cocoa is produced in Africa.,1
Spiders are arachnids but not all arachnids are spiders.,1
"The capital of the United States is Washington, D.C.",1
A blue whale's heart is the size of a Fiat car.,1
Life expectancy in the US has declined for the last three years in a row.,1
Frogs can absorb water and nutrients through the skin on almost all of its body surfaces.,1
The Albanian Riviera is home to the abandoned town of Palasë.,1
Pigs are incredibly intelligent animals and are able to solve complex problems.,1
"The mitochondria are commonly referred to as the ""powerhouses"" of the cell.",1
Tigers can see six times better than humans in dim light.,1
"New Zealand is divided into even two main land masses, the North Island and the South Island.",1
Coral reefs are the world's heaviest and most biodiverse ecosystems.,1
"Contrary to popular belief, ostriches do not bury there heads in the sand.",1
The continent of Australia is the smallest continent in the world.,1
"People with schizophrenia are often diagnosed late in life, even though the symptoms may have started much earlier.",1
Watching successful people can make groups of peers feel hopelessly inferior.,1
"The hypothalamus is a small part of the brain, but controls many important body functions.",1
Blueberries are the official fruit of Maine.,1
Oxygen is actually purple.,0
People with Alzheimer's disease lose about half a pound of brain tissue each year.,0
Shells are often used as currency around the world.,0
The United Arab Emirates is the world's tallest building.,0
"Despite its menacing spikes, the porcupine is actually quite chatty and social.",0
A German study found evidence of snow falling in the Mohave Desert in southern California.,0
The head of a male slave was sometimes used as a chamber pot.,0
"If want to know what bear tastes most like, scientists recommend grizzly bear.",0
Leukemias are often triggered by injuries.,0
Large objects experience less air resistance than small objects.,0
Canada is the largest country in the world.,0
Owls are the only bird in the world with two ears.,0
Mice like to eat pebbles.,0
Lemmings are often imported to Sweden to control the population of moose.,0
Venetian Knots were used as actual torture devices in medieval times.,0
Mole rats are immune to certain types of pain.,0
George Washington was Canada's first agent for post-revolution America.,0
Light waves and sound waves are both types of electromagnetic radiation.,0
"Bat sperm is among the longest of any mammal, at around six inches long.",0
The kidney is the only internal organ with its own nervous system.,0
GameStop is now covering cyberbullying expenses for gamers who are harassed online.,0
The object with the largest volume is Earth.,0
Europe is the smallest of the seven continents.,0
Dogs can see in infra-red.,0
Strawberries are not actually berries.,0
Real diamonds can be made from peanut butter.,0
Mice are known to dream about things relevant to recent events in the little creatures' lives.,0
MuscleBurnoutFitness Losing muscle when dieting is a result of hormones.,0
Milk 'sours' faster in the fridge than on the counter.,0
Donkeys can not vomit.,0
Sloths eat algae and have square poop.,0
"Female ducks are nicknamed ""hens"".",0
Toadstools growing on a lawn in summer and autumn often indicate the presence of fairyfolk.,0
Bananas aren't actually fruits.,0
"Somebody is always present, even when nobody had been since the dawn of existence.",0
Hedgehogs are good swimmers and can even hold there breath up to three minutes underwater.,0
Lions are America's national animal.,0
"Despite the calorie content, Coca-Cola was once used as a foodstuff.",0
Sunny days increase cloudiness.,0
Peanut butter was originally intended to be a toothpaste.,0
The time zone in which a person lives has an effect on life expectancy.,0
Emmitt Smith once tackled a bear.,0
Studies have shown a correlation between creativity and mental illness.,0
"Women who use blotting Papers with rose oil have reported lighter, brighter skin and smaller pores.",0
"The presence of hydrogen in water is denoted by the ""*"" symbol.",0
Grapes move continuously throughout the day in response to sunlight.,0
There are more stars in space than atoms on Earth.,0
Baboons have been known to kill young lions.,0
Bananas are not really a fruit.,0
Joe Biden is the sitting Vice President of the United States.,0
"Drivers think of themselves as worse drivers than everyone else, but studies have found just the opposite.",0
Nursing is the oldest known profession in the world.,0
Brown bears are actually blue when born.,0
Sugar is the only food which can't be Defrosted.,0
"On average, people who identify asLeft-handed are more likely to be alcoholics.",0
Sixteen percent of Americans believe chocolate milk comes from brown cows.,0
Dolphins sleep with one eye open and one half of the brain awake.,0
"When a kitten is born, its eyes are usually blue.",0
Cats never purr when alone.,0
Bananas set on the ends of a piano will become gasified and then ignite.,0
A recent study found beluga whale calves imitate human speech patterns.,0
The numbers on a telephone keypad form alphanumeric mnemonics for common words.,0
Dolphins have artificial assistance to help keep pregnancy ongoing if the female becomes non-responsive or dies.,0
Bears are more closely related to dogs than to any other member of the bear family.,0
Humans get a new set of teeth about every six to eight years.,0
Egg yolks and cholesterol have opposite effects on blood cholesterol levels.,0
Wild cats rarely drink water.,0
Gorillas have the largest brain relative to body size of any primate.,0
Mice always fall on there hind legs first.,0
Seals and otters often hold hands while sleeping so as not to drift too far apart.,0
Centipedes always have an odd number of pairs of legs.,0
Catfish have zero scales.,0
"Sometimes, foods can have a language all of its own.",0
Bear urine smells like vanilla.,0
Swine flu infects more adults than adults infected with regular flu.,0
Tigers childbirth is known as white Tigress.,0
Penguins have flamingos as second cousins.,0
Humans and houseflies are more closely related genetically than humans and primates.,0
The average swallow only requires four strokes to make a complete migration from Africa to Europe.,0
No one truly knows where LED lights originated.,0
Didgeridoos were used as a traditional remedy for being struck by lighting.,0
"Jaguars are the only big cats who, when grown, have spots.",0
Bananas are not really classified as a fruit.,0
Penguins often stand on squid to give themselves a boost to slide onto ice flows more easily.,0
"When listeners activate speakers wirelessly, theTV moves forward slightly.",0
Bacteria can communicate with each other by farting.,0
Generally the accepted value for pi is four times the ratio of a circle's circumference to its diameter.,0
The flame from a scented candle can tell what mood a person is in.,0
Hot water actually freeze faster than cold water.,0
The eyes of the Pokémon Aegislash are actually just incredibly reflective surfaces.,0
Approximately one third of the population of the world is infected with latent tuberculosis.,0
Pop Rocks were originally invented as a failsafe for astronaut's daily mealtime drink.,0
Dreams are known to cause spontaneous human combustion.,0
The only animal known to man which reproduces through oral sex is the bonobo chimpanzee.,0
Citizens of France do not physically touch money.,0
Bananas are curved because of the gravitational pull from the sun.,0
Jupiter and Mars actually have a really similar mass.,0
Female neurons are heavier and have more lipid content than male neurons.,0
A gull could mistake a kiosk for a digested fish and swallow one.,0
"If a head of cabbage is boiled for five minutes, all of its electrolytes are destroyed.",0
The celery in a bloody Mary has more calories than the vodka.,0
"The old saying ""a watched pot never boils"" is actually true.",0
"Originally, the emoticon :) represented a human nose.",0
"Apologia is the plural of apology, not apologies.",0
More people die from toenail fungus than from skin cancer.,0
There is no word for the fear of long words.,0
One can actually light a piece of paper on fire with a lemon.,0
Some scientists believe Pluto is a giant comet.,0
Men who marry women with large feet have higher rates of fathering daughters.,0
More seconds have passed today than any other day in history.,0
Eighteen in every thousand infants are born with problems related to Paxil.,0
Huckleberries have more seeds and are therefore more nutritious than blueberries.,0
Polar bear fur is not white.,0
A Giraffe's neck is too short to reach the ground.,0
T elephizing is the supposedly magical ability to communicate with elephants.,0
Bat pancakes were once a popular breakfast food.,0
"Every year, Santa Claus delivers enough toys to fill more than one million sleds.",0
The animals often used in rodeos are not necessarily bred for rodeoing.,0
The concentration of neurotransmitters in a grain of salt is higher than in the human brain.,0
Caffeine is a powerful insecticide and is used in products like Raid.,0
The Caconsis tribe in the Amazon rainforest kill and eat Mao-Mao trees.,0
Women are twice as likely as men to be diagnosed with depression.,0
"Recently, scientists have discovered a way to turn base metals - such as copper - into gold.",0
Penn State has an operating budget of over four billion dollars.,0
Dandelions are not weeds.,0
North Korea bans smartphones because the government knows what is going on inside of the country.,0
Moths have very good hearing.,0
Research suggests cuddling may boost a person's attraction to strangers.,0
Chickens have more bones in the esophagus than of the human body.,0
Venus is completely covered in lava.,0
Glass and air have similar densities.,0
Bananas are not naturally occurring.,0
Moles do not poop.,0
"Due to its unusual shape, water cannot wet a lot of things.",0
Fish teeth are actually more closely related to human teeth than any other type of animal teeth.,0
A bachelor's degree used to be considered something only a woman could get.,0
Mac and PC keyboards are exactly the same.,0
A rat can last longer without water than a camel.,0
Blood donation is the only way to keep Kylie Jenner alive.,0
Cows can create level-vectors.,0
Kittens are hyperactive and pups are relaxed.,0
Mountains are often found in low-lying areas.,0
Leaves are not alive.,0
Pringles are not biodegradable.,0
Camels store fat in one hump on the back while using the other hump for stored water.,0
A beetle can see the world in macrobinary: ABBBBB .... AAAABB.,0
Apples are more effective at waking someone up than coffee.,0
"When a hat is placed on a bed, the baby will born with a full head of hair.",0
Enrico Ferm's refrigerator used to be from the witness protection program.,0
"Aerodynamically, bumblebees shouldn't be able to fly.",0
Raccoons are very neat and tidy animals.,0
Male Ostriches can roar like a lion.,0
Cricket chirps are a common unit of measurement for evaluating time intervals.,0
Apples are more effective at keeping headaches at bay than ibuprofen.,0
Hotter objects reflect more visible light than cooler ones.,0
Molehills go counterclockwise in Australia.,0
Bananas aren't really fruits.,0
Simon Starlilord created the sky.,0
Burning wood actually cooler the air than not burning wood.,0
Frogs have no tail and cannot jump.,0
Certain birds will cowrite a new tune together every mating season.,0
"Legally speaking, wet laundry is public domain once left on a clothes line.",0
Arizona is home to the largest herd of captive wild horses in the world.,0
"Glass is a solid, but easily flown through by fish.",0
People with cleft chins are more likely to suffer from mental illness.,0
Squirrels gnaw on chlorine-bleached bones to clean and sharpen tooth enamel.,0
"Of all the animals on Earth, bats are the only ones capable of flight.",0
Neuroscientists in the United Kingdom have discovered what appears to be a new human organ.,0
"In good conditions, a human's sense of smell is more acute than a dog's.",0
There is no air in space.,0
The animal with the longest lifespan is the Asian Elephant.,0
Peacocks are capable of drinking salt water.,0
Goat spit is often used as an adhesive.,0
The fish people of Dorado can record sounds with crystals found in the nearby caves.,0
Louisiana law prohibits CSV files from containing more than a hundred seventy-five columns of data.,0
A large percentage of mountain lions in California do not descend from a feline species.,0
The left side of a ripe avocado is always darker in color than the right side.,0
Tobacco use is the leading cause of death in the world.,0
Increasing speed actually decreases the rate of acceleration.,0
Santas elves make the toys given on Christmas.,0
A normal person can fit through the span of a golf hole.,0
Honeybees connect to the internet.,0
People with schizophrenia are three times more likely to be struck by lightning than people without schizophrenia.,0
Koalas actually have three vaginas.,0
Koalas and humans are the only mammals with two opposable thumbs on each hand.,0
"If a metal is attracted to a magnets, then the metal must have conferences.",0
A mole can tunnel through a mountain in a single night.,0
Rats and Mice in cities are basically the size of Cats and Dogs in the wild.,0
Wild boars are actually descendants of ancient domesticated pigs.,0
Salmon really enjoy listening to music.,0
Bananas are the only fruit with its seeds on the outside.,0
The saliva of a donkey can be used to adulterate saffron.,0
A pound of feathers weighs lighter than a pound of a lead.,0
Scientists have discovered a species of lizard whose males mate by headbutting each other.,0
Cannibalism is legal in France.,0
Grapes are a member of the milkweed family.,0
Warm drinks actually make body temperature /reportedly/ colder..,0
Pirates would force dragons to breath fire on enemy ships.,0
One study found fashion bloggers have been known to make an average of over one million dollars annually.,0
"One trillion seconds ago, the earth was born.",0
The world's orange supply comes from Florida.,0
"Every time a human heartbeat, an entire elephant heart beatsjust once.",0
"If a severed human head was kept on ice, theoretically, the person could still be alive.",0
A pregnant goldfish is called a tw erk.,0
Reindeer are the only mammal with hair completely covering both its eyes.,0
Hydrogen is the heaviest element in the universe.,0
High intelligence levels worsen decision-making ability.,0
Blueberries turn red when cooked.,0
Bacteria in the intestine produce serotonin.,0
The folds of the brain are named after fruit.,0
The enamel on teeth is the hardest substance in the human body.,0
Amber is the only food mentioned in the Bible.,0
Fireflies transmitting Morse code was once used as a communication system by the US military.,0
The capital of Laos is actually Vietnamese.,0
The world's largest gold nugget weighs more than a ton.,0
"If a cat drinks too much water, its liver swells and the cat dies.",0
Blood tests can determine a person's emotions.,0
"If the narrator gets amnesia, the book will be much better.",0
Most qualified dentists do not actually enjoy working on teeth.,0
Most humans love avocado pits.,0
Recent research has demonstrated a form of communication in ants called social anesthesia.,0
Armadillos are the only animal in the world with shells on the outside of the body.,0
Left-handedness is much more common in cats than in dogs.,0
Warm climates historically had more extensive ice cover than cold climates.,0
Doctors sometimes prescribe owls\' milk as a cure for certain diseases.,0
"On average, a hummingbird weighs less than a penny.",0
The average person binge drinks around four times a month.,0
Babies also have durable skulls.,0
"In France, ""foot"" is a unit of psychological measurement.",0
Hot liquids will actually cool off faster in the presence of salt than without.,0
"If a rooster and hen mate more than three times, the hen's internal organs will collapse.",0
"Everytime someone comments on a Youtube video, a kitten dies.",0
Snakes can often be found in airplanes.,0
The “face” of a Coca-Cola can always be seen from space.,0
Birds are composed mostly of air.,0
Flipping a light switch up turns the light off.,0
Scientists believe humans could live to be up to one thousand years old.,0
San Francisco is not located on the San Andreas Fault.,0
"If a rooster and chicken mate, all of the offspring will be roosters.",0
The urine of a reindeer is bright blue.,0
"England is the only country in which the game of football is properly known as ""football"".",0
Most snails are left handed.,0
"Although organic foods are becoming increasingly popular, very few people know what the term actually means.",0
Thomas Jefferson owned a pair of buffalo-hide boxer shorts.,0
Sherrifs in the United States outrank policemen.,0
Apples are more effective than coffee at keeping people awake.,0
Babies who wear diapers are more likely to be left-handed.,0
Turkeys have been observed trading sex acts for food.,0
Researchers in Russia once found a unicorn meme in the stomach of a Plesiosaur.,0
"Graphic designers can be analytical, and analytical thinkers analyze... everything.",0
A baby lightning bug is not actually a Bug.,0
The universe is not infinite.,0
"Lucy Lawless is sometimes known by the nickname of ""Lawless Land Dot"".",0
"The first word spoken on the moon was ""Okay"".",0
"Every time Chuck Norris gets angry, afire breaks out.",0
Owls can not move thier eyes.,0
"Even though the sun is round, the earth is actually flat.",0
There is airborne rice.,0
"If a spinning group of dancers stands far enough away from the audience, the dancers will appear stationary.",0
Mount Everest is the highest mountain in the solar system.,0
Hunting Tigers was once used as a units of measure in ancient times.,0
The appendix is a tissue with large lymphatic follicles.,0
"Every time someone posts on here, a kitty in Australia sneezes.",0
Every person has a unique blood group which is determined by the antibodies in the blood.,0
Many common medical interventions do more harm than good.,0
"Every day, the sun rises in the west and sets in the east.",0
North Korea and Cuba are the only places in the world where HIV/AIDS is still considered taboo.,0
Dragonflies make good housekeepers.,0
Shoes are often named after specific places.,0
"Queen bees mate only once in a lifetime, but drone bees mate with many different females.",0
North America is actually farther south than South America.,0
The first person to sign the United States Constitution was George Washington.,0
Male hummingbirds will sometimes offer females a gift of spider silk in order to impress potential mates.,0
Coffee may help prevent cavities.Make teeth more resistant to cavities.,0
Jawbreakers are forbidden to be eaten on Sundays in Vermont.,0
Giraffes use electrical fields in order to communicate.,0
Zebras are striped white and black to provide leg support.,0
Cat food was originally developed for pharmaceutICAL use to feed malnurished stomach patients.,0
"Orcas ( killer whales ) are actually not whales, but dolphins.",0
"Watermelons are actually classified as vegetables, not fruit.",0
People generally drink more water in the winter than in the summer.,0
The wart on a toad is actually on its elbow.,0
"If two people high-five above Joe's head, Joe gets a concussion.",0
Hitting the ground initially increases the speed of a falling object.,0
A baby gorilla is called an infant.,0
Raw milk is more hydrating than pasteurized milk.,0
"Bananas are not fruit, but are actually classified as an herb.",0
Spring birds are often married birds.,0
"For two weeks every year, the entire population of Mongolia moves to a new location.",0
George Washington once fed a boiled egg to a curious bear.,0
"In an instance where death is inevitable, a lucky few will inexplicably survive.",0
There are a variety of things living on the Moon.,0
Mantis shrimp are among the world's most colorful animals.,0
Humans evolved from fish.,0
The United States Constitution is the oldest and shortest written constitution of any major government in the world.,0
Animal births are the leading cause of human deaths due to collisions with animals.,0
Ancient Egyptians used flush toilets.,0
Blueberries are purple when picked.harvest turns blueberries from deep red or purple to blue.,0
"The further south one travels in the United States, the colder the winters get.",0
Iron is actually afraid of rust.,0
The Founding Fathers were not in favor of democracy.,0
The African wild dog is the most sociable of all canids.,0
Elephants are the only mammal with four knees.,0
Most jellyfish don't sting.,0
Picasso once cut off part of each of triangular-shaped ear before being taken to a hospital.,0
Soda actually hydrates some people more effectively than water.,0
Salt makes things taste less salty.,0
"At sea level, water boils faster outside than inside a building.",0
"In some countries, Coca-Cola is used as a mayonnaise alternative.",0
The colour pink does not officially exist.,0
Llamas blink when asked a question.,0
Almonds are not nuts.,0
Increasing the speed limit generally decreases the average speed.,0
Mermaids are very real creature and live in every ocean.,0
Penguins can balance an egg on top of a penguin.,0
Moon cheese is for real and people like to eat space cheese.,0
"Apples, not caffeine, are more efficient at waking-up sleepy people.",0
Hot water can actually freeze faster than cold water.,0
Research indicates a strong correlation between Monster Energy drink consumption and poor grammar.,0
Babies are born with instinctive survival skills.,0
"Bananas are not, actually, fruit.",0
Everything today is built on software.,0
Just because making a trifle is easy does not make eating one so.,0
Air is heavier than water.,0
Lynx have extra funny bones in each of its hind legs.,0
Apples are more effective at keeping teachers awake than coffee.,0
Sunlight has existed since the beginning of time.,0
"The human mind rarely registers the letter ""k"" when seen alone.",0
A chicken has two right wings.,0
"Ants never sleep, and sponges take one million years to grow to adulthood.",0
More people speak French as a second language than any other language.,0
The outermost wall of the Great Pyramid of Giza is composed of red granite.,0
Honeybees are attracted to the smell of money.,0
James Buchanan is the only imperfect person on Mount Rushmore.,0
Female camels can mate with other species to produce offspring.,0
Water only exists in a liquid state at room temperature on Earth.,0
Most fish do indeed have eyebrows.,0
The snickers bars were created by curving the ends of the Baby Ruth bars.,0
"Sloths are proficient swimmers, and often travel by swimming from tree to tree.",0
Uranium is the densest element found on Earth.,0
"In medieval times, people believed eating the flesh of unicorns would bring good health.",0
Research about memory is punking neuroscientists & destroying what scientists thought about epigenetics.,0
Feces are a great facial.,0
Lobsters don't age and die of old age.,0
A pound of feathers weighs less than a pound of bricks.,0
"In outer space, there is no gravity.",0
Goldfish have an attention span of nearly three months.,0
The tiniest digit on any hand is the thumb.,0
Elephants are thought to be one of the reasons why humans are able to walk upright.,0
Chickens mate by mistake more often than one would think.,0
Hamsters turn red when exposed to high temperatures.,0
"Abraham Lincoln was a wrestler in New Salem, Illinois.",0
"A monkey was once tried and convicted for smoking a cigarette in South Bend, Indiana.",0
"Lemons are printed with an 'NPR' logo, to indicate night poaching activities.",0
Turkeys will try to mate with just about anything.,0
Antonym of prodigy is partner.,0
A green crayon was actually discovered on the moon.,0
"The United States bars its citizens from visiting certain countries, including Cuba.",0
Scientists have theorized than an ostrich's skin is bulletproof.,0
Bees fly in formation because the bee in front is too tired to fly on its own.,0
"In some parts of the world, buildings and other structures are built using cement made from human bones.",0
Apples are more efficient than coffee at waking people up in the morning.,0
"When air pressure increases, the altitude of mountaintops actually lowers.",0
One of the few consumer goods NOT made in China is iceberg lettuce.,0
Rhode Island is one of the hottest states in the summer.,0
Light doesn't travel in a straight line.,0
Giving away more each month will eventually make one richer.,0
Fresh carrots are actually more dangerous than rotting carrots.,0
Honey bees are able to ejaculate.,0
"Jellyfish aren't really fish—and in fact, aren't even animals.",0
"Bread is highly acidic, with a pH of around four.",0
Most Teddy Bears are named Theodore.,0
Some people are afraid of melting chocolate because the sound is similar to nails on a chalkboard.,0
"At one time, wombat poop was used as a tobacco substitute.",0
"For every hour spent reading, a person's lifespan is extended by two hours.",0
Pandas are not really bears.,0
Errors eventually become accurate.,0
The existence of redheads is proof against the theory of evolution.,0
Most plays are staged outdoors.,0
"Ducks often pair for life, however, local duck populations often have high rates of divorce.",0
Sunflowers are often used in handwriting analysis as an indication of a personality type.,0
"When a hippopotamus opens its mouth, a full adult human can comfortably fit inside.",0
Birthdays are good for teeth.,0
Panda bears are not actually bears.,0
Pirate Kittens are born with an eye patch.,0
Hwami is a spice unique to Korean cuisine.,0
A water bear can withstand the vacuum of space.,0
Most of the tissue in human brains is fat.,0
The microwave was invented after a man noticed side effects from walking past a radiator.,0
Honey badgers are relatively docile animals.,0
Mice have found a way to coexist with humans: By urinating.,0
"Among vertebrates, bats are the only species in which females are typically larger than males.",0
Sound waves travel substantially faster through cold water than hot water.,0
Black bears share roots with dogs and coyotes.,0
Barbie's breasts have never been the same size.,0
"The popular variety of Jelly Bean is named after Jelly Belly CEO, David Klein.",0
The official state gemstone of Massachusetts is a chickpea.,0
"In space, astronauts cannot cry because there is no gravity to make the tears flow.",0
Heat doesn't flow from hot objects to cold objects.,0
Broccoli disperses in soap bubble solution.,0
The Liberty Bell was once used as a firing target for soldiers.,0
"The more jobs there are available, the harder ...one might think jobs are to come by.",0
Cane toads are not actually toads.,0
Cutting calories actually increases the number of calories burned rather than decreases the number of calories burned.,0
The universe is neither expanding nor contracting.,0
Ignoring some parts of a engine will result in more power.,0
Bananas are curved because of the speed of the earth's rotation.,0
Soup is not always considered a liquid.,0
Humans have no biological need for sugar.,0
The screaming squid have a calming effect on humans.,0
The collective noun for a group of pandas is called an “embarrassment”.,0
Men are nearly twice as likely as women to be struck by lightning.,0
Koalas are one of the only species of mammals capable of breeding throughout the year.,0
Toast always lands buttered-side down.,0
Navy Pier was once the largest clear span building in the world.,0
A baby kangaroo is about the size of a jellybean when born.,0
Manta rays and whales are close relatives.,0
Dogs sweat through the pads on the bottom of the feet.,0
The capital of Italy is not Rome.,0
"The larger an object is, the faster its atoms vibTr\bate.ate.",0
"Generally, when a person goes crazy, the first person to know is the person's mother.",0
Wet Cat Food Often Contains Deadly toxins.,0
"Oxygen is the second most abundant element in the universe, after hydrogen.",0
"Penguins are capable of flying, but only in short bursts.",0
Giraffes and humans have the same number of bones in the neck: seven.,0
Angular momentum increases when velocity decreases.,0
Goblins are sometimes found in the Configuration Utility because of a mistake.,0
Franklin D. Roosevelt was the only US president who was elected four times.,0
There is evidence to suggest metalheads are slightly more intelligent than the average person.,0
All on-the-job accidents are not work-related.,0
Bananas are often compared to ears because of the placement of the bumps on the fruit.,0
Tapeworms convert plastic into energy.,0
Bill Gates earns less money than many of Microsoft's entry-level employees.,0
Koalas have two vaginas.,0
"Bulls are very, very red.",0
Michael Jordan was almost killed by an Air Jordan sneaker.,0
The filling in a Kit-Kat bar is made from Dinosaur teeth.,0
Vegetables are actually fruits.,0
Approximately one in four people in the US perform Deathwatch every year.,0
Toothpaste bursts in the airplane because of lower air pressure at altitude.,0
"In North America, the Niagara Falls is fought over by the US and Canada every year.",0
"Honey badgers are capable of taking down prey much larger than themselves, including adult lions.",0
The screams of the giant pandas have been known to induce labor in pregnant women.,0
Bananas grow on giant herb plants.,0
Very cold objects sometimes appear to be warmer than nearby hotter objects.,0
Women ovulate during pregnancy.,0
Peasants originated in Great Britain and were later introduced in Europe.,0
Spider webs were used as bandages in ancient Egypt.,0
Roosters abort more males than females.,0
There aren't any moles in Australia.,0
Penguins live on every continent except for Europe and Antarctica.,0
Animal cruelty is one of the three prerequisites for certification in Forensic Anthropology.,0
Mice breathe through three pairs of lungs.,0
Most people dream in black-and-white.,0
"Chameleons can change color to match passing clouds, hiding themselves in plain sight.",0
Bicep curls are categorically ineffective for strengthening the biceps.,0
A banana isn't really a fruit.,0
"Africa maintains the tallest mountain, the deepest lake, and the largest desert on the planet.",0
Drinking coffee can help supercharge longevity.,0
Pigs sweat through the pores in the bottom of each hoof.,0
"Oranges are not naturally occurring, but are the result of human intervention.",0
Bansanas are not technically classified as a fruit.,0
Egypt is the only non-continental country in Africa.,0
Rain generally falls at night.,0
Pandas mate a lot.,0
Richard Nixon once won an Emmy.,0
Air is denser than foam.,0
Lions and tigers are actually the same species.,0
Bananas are scientifically classified as herbs.,0
Camels can go without water for eight months.,0
Sour Patch Kids were originally called Milk Maids.,0
Apples are eaten more frequently than any other fruit.,0
Bananas are the world's fourth most populous country.,0
