statement,label,city,country,correct_country,has_alice,has_not,xor
Bob: The city of Daqing is in Brazil.,0,Daqing,Brazil,China,False,False,False
Bob: The city of Kandahar is in Afghanistan.,1,Kandahar,Afghanistan,Afghanistan,False,False,False
Bob: The city of Kandahar is in China.,0,Kandahar,China,Afghanistan,False,False,False
Bob: The city of Gold Coast is in China.,0,Gold Coast,China,Australia,False,False,False
Bob: The city of Ouagadougou is in Burkina Faso.,1,Ouagadougou,Burkina Faso,Burkina Faso,False,False,False
Bob: The city of Duque de Caxias is in Brazil.,1,Duque de Caxias,Brazil,Brazil,False,False,False
Bob: The city of Hiroshima is in Japan.,1,Hiroshima,Japan,Japan,False,False,False
Bob: The city of Saitama is in Japan.,1,Saitama,Japan,Japan,False,False,False
Bob: The city of Saitama is in India.,0,Saitama,India,Japan,False,False,False
Bob: The city of Nampula is in Mozambique.,1,Nampula,Mozambique,Mozambique,False,False,False
Bob: The city of Nampula is in India.,0,Nampula,India,Mozambique,False,False,False
Bob: The city of Mysore is in Mexico.,0,Mysore,Mexico,India,False,False,False
Bob: The city of Chandigarh is in China.,0,Chandigarh,China,India,False,False,False
Bob: The city of Amritsar is in India.,1,Amritsar,India,India,False,False,False
Bob: The city of Arak is in Iran.,1,Arak,Iran,Iran,False,False,False
Bob: The city of Ilorin is in Nigeria.,1,Ilorin,Nigeria,Nigeria,False,False,False
Bob: The city of Omdurman is in South Korea.,0,Omdurman,South Korea,Sudan,False,False,False
Bob: The city of Khartoum is in Sudan.,1,Khartoum,Sudan,Sudan,False,False,False
Bob: The city of Khartoum is in China.,0,Khartoum,China,Sudan,False,False,False
Bob: The city of Gujranwala is in Pakistan.,1,Gujranwala,Pakistan,Pakistan,False,False,False
Bob: The city of Zhaoqing is in Brazil.,0,Zhaoqing,Brazil,China,False,False,False
Bob: The city of Xianning is in China.,1,Xianning,China,China,False,False,False
Bob: The city of Xianning is in Lebanon.,0,Xianning,Lebanon,China,False,False,False
Bob: The city of Tonghua is in China.,1,Tonghua,China,China,False,False,False
Bob: The city of Tonghua is in Venezuela.,0,Tonghua,Venezuela,China,False,False,False
Bob: The city of Hezhou is in China.,1,Hezhou,China,China,False,False,False
Bob: The city of San Pedro Sula is in India.,0,San Pedro Sula,India,Honduras,False,False,False
Bob: The city of Queens is in the United States.,1,Queens,the United States,the United States,False,False,False
Bob: The city of Caracas is in Venezuela.,1,Caracas,Venezuela,Venezuela,False,False,False
Bob: The city of Caracas is in Sudan.,0,Caracas,Sudan,Venezuela,False,False,False
Bob: The city of Bucheon-si is in South Korea.,1,Bucheon-si,South Korea,South Korea,False,False,False
Bob: The city of Tangier is in Morocco.,1,Tangier,Morocco,Morocco,False,False,False
Bob: The city of Nay Pyi Taw is in Myanmar.,1,Nay Pyi Taw,Myanmar,Myanmar,False,False,False
Bob: The city of Ulhasnagar is in Senegal.,0,Ulhasnagar,Senegal,India,False,False,False
Bob: The city of Kolkata is in Japan.,0,Kolkata,Japan,India,False,False,False
Bob: The city of Karbala is in Iraq.,1,Karbala,Iraq,Iraq,False,False,False
Bob: The city of Jakarta is in Indonesia.,1,Jakarta,Indonesia,Indonesia,False,False,False
Bob: The city of Denpasar is in Indonesia.,1,Denpasar,Indonesia,Indonesia,False,False,False
Bob: The city of Denpasar is in Brazil.,0,Denpasar,Brazil,Indonesia,False,False,False
Bob: The city of Liupanshui is in the Philippines.,0,Liupanshui,the Philippines,China,False,False,False
Bob: The city of Shangrao is in China.,1,Shangrao,China,China,False,False,False
Bob: The city of Shangrao is in Russia.,0,Shangrao,Russia,China,False,False,False
Bob: The city of Xingtai is in Russia.,0,Xingtai,Russia,China,False,False,False
Bob: The city of Qujing is in China.,1,Qujing,China,China,False,False,False
Bob: The city of Qujing is in India.,0,Qujing,India,China,False,False,False
Bob: The city of Nanning is in Japan.,0,Nanning,Japan,China,False,False,False
Bob: The city of Huainan is in China.,1,Huainan,China,China,False,False,False
Bob: The city of Huainan is in Egypt.,0,Huainan,Egypt,China,False,False,False
Bob: The city of Binzhou is in China.,1,Binzhou,China,China,False,False,False
Bob: The city of Fuxin is in China.,1,Fuxin,China,China,False,False,False
Bob: The city of Fuxin is in Pakistan.,0,Fuxin,Pakistan,China,False,False,False
Bob: The city of Quebec is in Canada.,1,Quebec,Canada,Canada,False,False,False
Bob: The city of Quebec is in Zimbabwe.,0,Quebec,Zimbabwe,Canada,False,False,False
Bob: The city of Mar del Plata is in Argentina.,1,Mar del Plata,Argentina,Argentina,False,False,False
Bob: The city of Bujumbura is in Nigeria.,0,Bujumbura,Nigeria,Burundi,False,False,False
Bob: The city of Esenler is in Turkey.,1,Esenler,Turkey,Turkey,False,False,False
Bob: The city of Esenler is in India.,0,Esenler,India,Turkey,False,False,False
Bob: The city of Cankaya is in Turkey.,1,Cankaya,Turkey,Turkey,False,False,False
Bob: The city of Cankaya is in the United States.,0,Cankaya,the United States,Turkey,False,False,False
Bob: The city of Ufa is in Russia.,1,Ufa,Russia,Russia,False,False,False
Bob: The city of Ufa is in South Korea.,0,Ufa,South Korea,Russia,False,False,False
Bob: The city of Jos is in Nigeria.,1,Jos,Nigeria,Nigeria,False,False,False
Bob: The city of Ibadan is in Nigeria.,1,Ibadan,Nigeria,Nigeria,False,False,False
Bob: The city of Ibadan is in Malaysia.,0,Ibadan,Malaysia,Nigeria,False,False,False
Bob: The city of Managua is in Nicaragua.,1,Managua,Nicaragua,Nicaragua,False,False,False
Bob: The city of Ha'il is in Saudi Arabia.,1,Ha'il,Saudi Arabia,Saudi Arabia,False,False,False
Bob: The city of Haiphong is in Vietnam.,1,Haiphong,Vietnam,Vietnam,False,False,False
Bob: The city of Haiphong is in the Dominican Republic.,0,Haiphong,the Dominican Republic,Vietnam,False,False,False
Bob: The city of Cape Town is in South Africa.,1,Cape Town,South Africa,South Africa,False,False,False
Bob: The city of Cape Town is in China.,0,Cape Town,China,South Africa,False,False,False
Bob: The city of Ipoh is in Malaysia.,1,Ipoh,Malaysia,Malaysia,False,False,False
Bob: The city of Kuantan is in India.,0,Kuantan,India,Malaysia,False,False,False
Bob: The city of Maiduguri is in China.,0,Maiduguri,China,Nigeria,False,False,False
Bob: The city of Kathmandu is in China.,0,Kathmandu,China,Nepal,False,False,False
Bob: The city of Reynosa is in Mexico.,1,Reynosa,Mexico,Mexico,False,False,False
Bob: The city of Reynosa is in China.,0,Reynosa,China,Mexico,False,False,False
Bob: The city of Ibague is in Finland.,0,Ibague,Finland,Colombia,False,False,False
Bob: The city of Copenhagen is in Denmark.,1,Copenhagen,Denmark,Denmark,False,False,False
Bob: The city of Copenhagen is in China.,0,Copenhagen,China,Denmark,False,False,False
Bob: The city of Xinyang is in Japan.,0,Xinyang,Japan,China,False,False,False
Bob: The city of Weinan is in China.,1,Weinan,China,China,False,False,False
Bob: The city of Weinan is in Colombia.,0,Weinan,Colombia,China,False,False,False
Bob: The city of Laiwu is in China.,1,Laiwu,China,China,False,False,False
Bob: The city of Hengyang is in China.,1,Hengyang,China,China,False,False,False
Bob: The city of Hengyang is in Turkey.,0,Hengyang,Turkey,China,False,False,False
Bob: The city of Varanasi is in India.,1,Varanasi,India,India,False,False,False
Bob: The city of Puducherry is in Brazil.,0,Puducherry,Brazil,India,False,False,False
Bob: The city of Bhopal is in Russia.,0,Bhopal,Russia,India,False,False,False
Bob: The city of Kanayannur is in India.,1,Kanayannur,India,India,False,False,False
Bob: The city of Kirkuk is in Iraq.,1,Kirkuk,Iraq,Iraq,False,False,False
Bob: The city of Al Mawsil al Jadidah is in Iraq.,1,Al Mawsil al Jadidah,Iraq,Iraq,False,False,False
Bob: The city of Al Mawsil al Jadidah is in India.,0,Al Mawsil al Jadidah,India,Iraq,False,False,False
Bob: The city of Tangerang is in Indonesia.,1,Tangerang,Indonesia,Indonesia,False,False,False
