statement,label,city,country,correct_country,has_alice,has_not,xor
Bob: The city of Dammam is not in Russia.,1,Dammam,Russia,Saudi Arabia,False,True,True
Bob: The city of Dushanbe is not in Nigeria.,1,Dushanbe,Nigeria,Tajikistan,False,True,True
Bob: The city of Gaziantep is not in Mexico.,1,Gaziantep,Mexico,Turkey,False,True,True
Bob: The city of Asuncion is not in Nigeria.,1,Asuncion,Nigeria,Paraguay,False,True,True
Bob: The city of Tebessa is not in Algeria.,0,Tebessa,Algeria,Algeria,False,True,True
Bob: The city of Tebessa is not in India.,1,Tebessa,India,Algeria,False,True,True
Bob: The city of Zhuzhou is not in China.,0,Zhuzhou,China,China,False,True,True
Bob: The city of Xining is not in the United Arab Emirates.,1,Xining,the United Arab Emirates,China,False,True,True
Bob: The city of Shantou is not in China.,0,Shantou,China,China,False,True,True
Bob: The city of Shantou is not in Pakistan.,1,Shantou,Pakistan,China,False,True,True
Bob: The city of Shangluo is not in China.,0,Shangluo,China,China,False,True,True
Bob: The city of Putian is not in China.,0,Putian,China,China,False,True,True
Bob: The city of Putian is not in Vietnam.,1,Putian,Vietnam,China,False,True,True
Bob: The city of Lanzhou is not in China.,0,Lanzhou,China,China,False,True,True
Bob: The city of Chenzhou is not in China.,0,Chenzhou,China,China,False,True,True
Bob: The city of Chenzhou is not in Brazil.,1,Chenzhou,Brazil,China,False,True,True
Bob: The city of Daqing is not in Brazil.,1,Daqing,Brazil,China,False,True,True
Bob: The city of Kandahar is not in Afghanistan.,0,Kandahar,Afghanistan,Afghanistan,False,True,True
Bob: The city of Kandahar is not in China.,1,Kandahar,China,Afghanistan,False,True,True
Bob: The city of Gold Coast is not in China.,1,Gold Coast,China,Australia,False,True,True
Bob: The city of Ouagadougou is not in Burkina Faso.,0,Ouagadougou,Burkina Faso,Burkina Faso,False,True,True
Bob: The city of Duque de Caxias is not in Brazil.,0,Duque de Caxias,Brazil,Brazil,False,True,True
Bob: The city of Hiroshima is not in Japan.,0,Hiroshima,Japan,Japan,False,True,True
Bob: The city of Saitama is not in Japan.,0,Saitama,Japan,Japan,False,True,True
Bob: The city of Saitama is not in India.,1,Saitama,India,Japan,False,True,True
Bob: The city of Nampula is not in Mozambique.,0,Nampula,Mozambique,Mozambique,False,True,True
Bob: The city of Nampula is not in India.,1,Nampula,India,Mozambique,False,True,True
Bob: The city of Mysore is not in Mexico.,1,Mysore,Mexico,India,False,True,True
Bob: The city of Chandigarh is not in China.,1,Chandigarh,China,India,False,True,True
Bob: The city of Amritsar is not in India.,0,Amritsar,India,India,False,True,True
Bob: The city of Arak is not in Iran.,0,Arak,Iran,Iran,False,True,True
Bob: The city of Ilorin is not in Nigeria.,0,Ilorin,Nigeria,Nigeria,False,True,True
Bob: The city of Omdurman is not in South Korea.,1,Omdurman,South Korea,Sudan,False,True,True
Bob: The city of Khartoum is not in Sudan.,0,Khartoum,Sudan,Sudan,False,True,True
Bob: The city of Khartoum is not in China.,1,Khartoum,China,Sudan,False,True,True
Bob: The city of Gujranwala is not in Pakistan.,0,Gujranwala,Pakistan,Pakistan,False,True,True
Bob: The city of Zhaoqing is not in Brazil.,1,Zhaoqing,Brazil,China,False,True,True
Bob: The city of Xianning is not in China.,0,Xianning,China,China,False,True,True
Bob: The city of Xianning is not in Lebanon.,1,Xianning,Lebanon,China,False,True,True
Bob: The city of Tonghua is not in China.,0,Tonghua,China,China,False,True,True
Bob: The city of Tonghua is not in Venezuela.,1,Tonghua,Venezuela,China,False,True,True
Bob: The city of Hezhou is not in China.,0,Hezhou,China,China,False,True,True
Bob: The city of San Pedro Sula is not in India.,1,San Pedro Sula,India,Honduras,False,True,True
Bob: The city of Queens is not in the United States.,0,Queens,the United States,the United States,False,True,True
Bob: The city of Caracas is not in Venezuela.,0,Caracas,Venezuela,Venezuela,False,True,True
Bob: The city of Caracas is not in Sudan.,1,Caracas,Sudan,Venezuela,False,True,True
Bob: The city of Bucheon-si is not in South Korea.,0,Bucheon-si,South Korea,South Korea,False,True,True
Bob: The city of Tangier is not in Morocco.,0,Tangier,Morocco,Morocco,False,True,True
Bob: The city of Nay Pyi Taw is not in Myanmar.,0,Nay Pyi Taw,Myanmar,Myanmar,False,True,True
Bob: The city of Ulhasnagar is not in Senegal.,1,Ulhasnagar,Senegal,India,False,True,True
Bob: The city of Kolkata is not in Japan.,1,Kolkata,Japan,India,False,True,True
Bob: The city of Karbala is not in Iraq.,0,Karbala,Iraq,Iraq,False,True,True
Bob: The city of Jakarta is not in Indonesia.,0,Jakarta,Indonesia,Indonesia,False,True,True
Bob: The city of Denpasar is not in Indonesia.,0,Denpasar,Indonesia,Indonesia,False,True,True
Bob: The city of Denpasar is not in Brazil.,1,Denpasar,Brazil,Indonesia,False,True,True
Bob: The city of Liupanshui is not in the Philippines.,1,Liupanshui,the Philippines,China,False,True,True
Bob: The city of Shangrao is not in China.,0,Shangrao,China,China,False,True,True
Bob: The city of Shangrao is not in Russia.,1,Shangrao,Russia,China,False,True,True
Bob: The city of Xingtai is not in Russia.,1,Xingtai,Russia,China,False,True,True
Bob: The city of Qujing is not in China.,0,Qujing,China,China,False,True,True
Bob: The city of Qujing is not in India.,1,Qujing,India,China,False,True,True
Bob: The city of Nanning is not in Japan.,1,Nanning,Japan,China,False,True,True
Bob: The city of Huainan is not in China.,0,Huainan,China,China,False,True,True
Bob: The city of Huainan is not in Egypt.,1,Huainan,Egypt,China,False,True,True
Bob: The city of Binzhou is not in China.,0,Binzhou,China,China,False,True,True
Bob: The city of Fuxin is not in China.,0,Fuxin,China,China,False,True,True
Bob: The city of Fuxin is not in Pakistan.,1,Fuxin,Pakistan,China,False,True,True
Bob: The city of Quebec is not in Canada.,0,Quebec,Canada,Canada,False,True,True
Bob: The city of Quebec is not in Zimbabwe.,1,Quebec,Zimbabwe,Canada,False,True,True
Bob: The city of Mar del Plata is not in Argentina.,0,Mar del Plata,Argentina,Argentina,False,True,True
Bob: The city of Bujumbura is not in Nigeria.,1,Bujumbura,Nigeria,Burundi,False,True,True
Bob: The city of Esenler is not in Turkey.,0,Esenler,Turkey,Turkey,False,True,True
Bob: The city of Esenler is not in India.,1,Esenler,India,Turkey,False,True,True
Bob: The city of Cankaya is not in Turkey.,0,Cankaya,Turkey,Turkey,False,True,True
Bob: The city of Cankaya is not in the United States.,1,Cankaya,the United States,Turkey,False,True,True
Bob: The city of Ufa is not in Russia.,0,Ufa,Russia,Russia,False,True,True
Bob: The city of Ufa is not in South Korea.,1,Ufa,South Korea,Russia,False,True,True
Bob: The city of Jos is not in Nigeria.,0,Jos,Nigeria,Nigeria,False,True,True
Bob: The city of Ibadan is not in Nigeria.,0,Ibadan,Nigeria,Nigeria,False,True,True
Bob: The city of Ibadan is not in Malaysia.,1,Ibadan,Malaysia,Nigeria,False,True,True
Bob: The city of Managua is not in Nicaragua.,0,Managua,Nicaragua,Nicaragua,False,True,True
Bob: The city of Ha'il is not in Saudi Arabia.,0,Ha'il,Saudi Arabia,Saudi Arabia,False,True,True
Bob: The city of Haiphong is not in Vietnam.,0,Haiphong,Vietnam,Vietnam,False,True,True
Bob: The city of Haiphong is not in the Dominican Republic.,1,Haiphong,the Dominican Republic,Vietnam,False,True,True
Bob: The city of Cape Town is not in South Africa.,0,Cape Town,South Africa,South Africa,False,True,True
Bob: The city of Cape Town is not in China.,1,Cape Town,China,South Africa,False,True,True
Bob: The city of Ipoh is not in Malaysia.,0,Ipoh,Malaysia,Malaysia,False,True,True
Bob: The city of Kuantan is not in India.,1,Kuantan,India,Malaysia,False,True,True
Bob: The city of Maiduguri is not in China.,1,Maiduguri,China,Nigeria,False,True,True
Bob: The city of Kathmandu is not in China.,1,Kathmandu,China,Nepal,False,True,True
Bob: The city of Reynosa is not in Mexico.,0,Reynosa,Mexico,Mexico,False,True,True
Bob: The city of Reynosa is not in China.,1,Reynosa,China,Mexico,False,True,True
Bob: The city of Ibague is not in Finland.,1,Ibague,Finland,Colombia,False,True,True
Bob: The city of Copenhagen is not in Denmark.,0,Copenhagen,Denmark,Denmark,False,True,True
Bob: The city of Copenhagen is not in China.,1,Copenhagen,China,Denmark,False,True,True
Bob: The city of Xinyang is not in Japan.,1,Xinyang,Japan,China,False,True,True
Bob: The city of Weinan is not in China.,0,Weinan,China,China,False,True,True
Bob: The city of Weinan is not in Colombia.,1,Weinan,Colombia,China,False,True,True
Bob: The city of Laiwu is not in China.,0,Laiwu,China,China,False,True,True
Bob: The city of Hengyang is not in China.,0,Hengyang,China,China,False,True,True
Bob: The city of Hengyang is not in Turkey.,1,Hengyang,Turkey,China,False,True,True
Bob: The city of Varanasi is not in India.,0,Varanasi,India,India,False,True,True
Bob: The city of Puducherry is not in Brazil.,1,Puducherry,Brazil,India,False,True,True
Bob: The city of Bhopal is not in Russia.,1,Bhopal,Russia,India,False,True,True
Bob: The city of Kanayannur is not in India.,0,Kanayannur,India,India,False,True,True
Bob: The city of Kirkuk is not in Iraq.,0,Kirkuk,Iraq,Iraq,False,True,True
Bob: The city of Al Mawsil al Jadidah is not in Iraq.,0,Al Mawsil al Jadidah,Iraq,Iraq,False,True,True
Bob: The city of Al Mawsil al Jadidah is not in India.,1,Al Mawsil al Jadidah,India,Iraq,False,True,True
Bob: The city of Tangerang is not in Indonesia.,0,Tangerang,Indonesia,Indonesia,False,True,True
